Label,Text
Religion, እዚኣቶም ደቂ ኤሳው ንሱ ኤዶም ሹማምቶም ድማ እዚኣቶም እዮም  ደቂ ሰዒር ሖራዊ ኣብታ ሃገር ዝነበሩ እዚኣቶም እዮም ሎጣንን ሾባልን ጺብዖንን ዓናን  ዲሾንን ኤጾርን ዲሻንን እዚኣቶም ሹማምቲ ሖራውያን ደቂ ስዒር ኣብ ምድሪ ኤዶም እዮም  ደቂ ሎጣን ከኣ ሖሪን ሄማምን ነበሩ   ዘፍጥረት ምዕራፍ  ሓብቲ ሎጣን ድማ ቲምናዕ  ደቂ ሾባል ከኣ እዚኣቶም እዮም ዓልዋንን ማናሓትን ኤባልን ሼፎን ኦናምን  ደቂ ጺብዖን ድማ እዚኣቶም እዮም ኣያን ዓናን እዚ ዓና እዚ ኣእዱግ ኣቦኡ ጺብዖን ኣብ በረኻ ኺጓሲ ኸሎ ዐይንታት ማይ ውዑይ ዝረኸበ እዩ  ደቂ ዓና ኸኣ እዚኣቶም እዮም ዲሾንን ኦሆሊባማ ጓል ዓናን  ደቂ ዲሾን ከኣ እዚኣቶም እዮም ሔምዳንን ኤሽባንን ይትራንን ከራንን  ደቂ ኤጽር እዚኣቶም እዮም ቢልሃንን ዛዕዋንን ዓቃንን  ደቂ ዲሻን እዚኣቶም እዮም ዑጽን ኣራንን  ሹማምቲ ሖራውያን እዚኣቶም እዮም ሹም ሎጣን ሹም ሾባል ሹም ጺብዖን ሹም ዓና  ሹም ዲሾን ሹም ኤጽር ሹም ዲሻን እዚኣቶም በብስሞም ኣብ ምድሪ ስዒር ዘለዉ ሹማምቲ ሖራውያን እዮም።
Religion,  ገና ኣብ ደቂ እስራኤል ንጉስ ከይነገሰ ኣብ ምድሪ ኤዶም ዝነገሱ ነገስታት ድማ እዚኣቶም እዮም  ቢላዕ ወዲ ቤዖር ኣብ ኤዶም ነገሰ ከተማኡ ኸኣ ዲንሃባ ተባህለት  ቤላዕ ድማ ሞተ ዮባብ ወዲ ዘራሕ ካብ ቦጽራ ኣብ ክንዳኡ ነገሰ   ዮባብ ከኣ ሞተ ሑሻም ካብ ሃገር ቴማኒ ኣብ ክንዳኡ ነገሰ  ሑሻም ድማ ሞተ ሃዳድ ወዲ በዳድ እቲ ንሰብ ሚድያን ኣብ መሮር ሞኣብ ዝሰዐረ ኣብ ክንዳኡ ነገሰ ስም ከተማኡ ድማ ዓዊት ነበረ   ሃዳድ ከኣ ሞተ ሳምላ ኻብ ማስሬቃ ኣብ ክንዳኡ ነገሰ  ሳምላ ድማ ሞተ ሻኡል በዓል እታ ጥቓ ርባ ዘላ ረሖቦት ኣብ ክንዳኡ ነገሰ  ሻኡል ከኣ ሞተ እሞ በዓልሓናን ወዲ ኣኽቦር ኣብ ክንዳኡ ነገሰ  በዓልሓናን ወዲ ኣኽቦር ድማ ሞተ ሃዳር ከኣ ኣብ ክንዳኡ ነገሰ ስም ከተማኡ ድማ ጳዑ ነበረ ስም ሰበይቱ ኸኣ ሜሄጣብኤል እዩ ንሳ ጓል ማጥሬድ ጓል ሜዛሃብ እያ  ስም ሹማምቲ ኤሳው በብዓሌቶም በብቦታኦም በብስሞም እዚ እዩ ሹም ቲምናዕ ሹም ዓልዋ ሹም የቴት  ሹም ኦሆሊባማ ሹም ኤላ ሹም ጲኖን  ሹም ቄናዝ ሹም ቴማን ሹም ሚብጻር  ሹም ማግዲኤል ሹም ዒራም እዚኣቶም በብምቕማጦም ኣብ ምድሪ ርስቶም ዘለዉ ሹማምቲ ኤዶም እዮም።
Religion,  ኤሳው ንሱ ኣቦ ኤዶማውያን እዩ ያእቆብ ድማ ኣብታ ኣቦኡ ተሰዲድዋ ዝነበረ ምድሪ ኣብ ምድሪ ኸነኣን ተቐመጠ  ወለዶ ያእቆብ እዚ እዩ ዮሴፍ ወዲ ዓሰርተው ሾብዓተ ዓመት ምስ ኰነ ምስ ኣሕዋቱ ጤለበጊዕ ይጓሲ ነበረ ንሱ ብንእስነቱ ኾሎ ኸኣ ምስ ደቂ ቢልሃን ምስ ደቂ ዚልጳን ኣንስቲ ኣቦኡ ነበረ ዮሴፍ ድማ እቲ ኽፉእ ወሬኦም ነቦኦም የምጽኣሉ ነበረ  እስራኤል ንዮሴፍ ወዲ እርግናኡ ነበረ እሞ ሓለፋ ዅሎም ደቁ ይፈትዎ ነበረ ወለል ዚብል ቀምሽ ከኣ ገበረሉ   እቶም ኣሕዋቱ ኣቦኦም ሓለፋ ዅላቶም ኸም ዝፈተዎ ርእዮም ጸልእዎ ብሰላም ኪዛረብዎ ድማ ኣይከኣሉን  ዮሴፍ ከኣ ሕልሚ ሐለመ ነሕዋቱ ድማ ነገሮም መሊሶም ከኣ ኣዝዮም ጸልእዎ  ንሱ ድማ ዝሐለምክዎ ሕልሚ እማ ስምዑ  እንሆ ንሕና ኣብ ማእከል ግራት እንዳእቲ ንኣስር ነበርና እንሆ ኸኣ እንዳእተይ ተንሲኣ ትኽ በለት።
Religion,  እንሆ ድማ እንዳእትኹም ንእንዳእተይ ከቢበን ሰገዳላ በሎም  ሽዑ ኣሕዋቱ እሞ ብሓቂዶ ኣብ ልዕሌና ኽትነግስ ብሓቂዶኸ ኽትገዝኣና ኢኻ በልዎ መሊሶም ከኣ ብዛዕባ ሕልምታቱን ዘረባኡን ኣዝዮም ጸልእዎ   ካልእ ሕልሚ ድማ ሐለመ ነሕዋቱ ኸኣ ነገሮም እንሆ ካልእ ሕልሚ ሐለምኩ እንሆ ድማ ጸሓይን ወርሕን ዓሰርተው ሓደ ከዋኽብትን ሰገዱለይ በለ  ነቦኡን ነሕዋቱን ድማ ነገሮም ኣቦኡ ኸኣ ገንሖ እዚ ዝሐለምካዮ እንታይ ሕልሙ እዩ ብሓቂዶ ኣነን ኣዴኻን ኣሕዋትካን መጺእና ኣብ ምድሪ ኽንሰግደልካ ኢና በሎ   ኣሕዋቱ ኸኣ ቀንኡሉ ኣቦኡ ግና ነዚ ነገርዚ ኣብ ልቡ ዐቝርዎ ነበረ  ኣሕዋቱ ድማ ጤለበጊዕ ኣቦኦም ኪጓስዩ ናብ ሴኬም ከዱ  እስራኤል ከኣ ንዮሴፍ ኣሓትካ ሪት ዘፍጥረት ምዕራፍ  ደኣ ኣብ ሴኬምዶ ይጓስዩ ኣየለዉን ንዓ ናባታቶም ክሰደካ በሎ ንሱ ኸኣ እኔኹ በሎ  ኪድ እሞ እቶም ኣሕዋትካ ደሓን እንተለዉ እተን ጤለበጊዕውን ደሓን እንተለዋ ርኤ ቃል ድማ ምለሰለይ በሎ ከምዚ ገይሩ ኻብ ለሰ ኬብሮን ለኣኾ ንሱ ኸኣ ናብ ሴኬም መጸ  እብቲ መሮር ሃለው ኪብል ከሎ እንሆ ሓደ ሰብኣይ ረኸቦ እቲ ሰብኣይ ከኣ እንታይ ትደሊ ኣሎኻ ኢሉ ሐተቶ  ንሱ ድማ ኣሕዋተይ እደሊ ኣሎኹ ኣበይ ከም ዚጓስዩ ዀታ ንገረኒ በለ  እቲ ሰብኣይ ከኣ ናብ ዶታን ንኺድ ኪብሉ ሰሚዔዮም ነበርኩ እሞ ካብዝስ ለቒቖም እዩም ።
Religion,በለ ዮሴፍ ከኣ ደድሕሪ ኣሕዋቱ ኸይዱ ኣብ ዶታን ረኸቦም  ካብ ርሑቕ ድማ ረኣይዎ ገና ኣባታቶም ከይቀረበ ኸኣ ኪቐትልዎ ተታናዀሉ  ንሓድሕዶም ድማ ተባሃሀሉ እቲ ሓላሚ እንሆ ይመጽእ ኣሎ  ሕጂ ኸኣ ንዑ ንቕተሎ ኣብ ሓንቲኻብዘን ጐደጕድ ንደርብዮ እሞ ሕሱም ኣራዊት በሊዕዎ ንበል እቲ ሕልምታቱ እንታይ ከም ዚኸውን ድማ ንርኢ  ሮቤል ከኣ እዚ ሰሚዑ ኻብ ኢዶም ኣድሐኖ ነፍሲ ኣይንቕተል ድማ በለ  ሮቤል ከኣ ካብ ኢዶም ኣድሒኑ ናብ ኣቦኡ ምእንቲ ኺመልሶ ኢሉ ብኢድ እኳ ኣይትተንክይዎ ኣብዚ በረኻ ኣብ ዘሎ ጕድጓድ ደርብይዎ እምበር ደምሲ ኣይትኽዐዉ በሎም   ኰነ ኸኣ ዮሴፍ ናብ ኣሕዋቱ ምስ መጸ ነቲ ተኸዲንዎ ዝነበረ ቐምሹ እቲ ወለል ዚብል ቀምሽ ቀንጠጥዎ  ወሲዶም ድማ ናብ ጕድጓድ ደርበይዎ እቲ ጕድጓድ ከኣ ማይ ዜብሉ ጥራዩ ነበረ  እንጌራ ኺበልዑ ድማ ተቐመጡ ኣዒንቶም ቋሕ ኣቢሎም ጠመቱ እንሆ ኸኣ እስማኤላውያን ቃፍላይ ኣግማሎም ሽቱን ቀመምን ከርበን ተጽዒነን ናብ ግብጺ ኼውርድዎ ኪኸዱ ካብ ጊልዓድ ኪመጹ ረኣዩ  ይሁዳ ድማ ነሕዋቱ ሓውና ቐቲልና ደሙ እንተ ሓባእናስ እንታይ ክንጥቀም ኢና  ።
Religion,ንዑ ግዳ ኣብዞም እስማዔላውያን ንሽጦ ሓውናን ስጋናን እዩ እሞ ኢድና ኣብ ልዕሊኡ ኣይትኹን በሎም ኣሕዋቱ ድማ ሰምዕዎ   እቶም ነጋዶ ሰብ ሚድያን ኪሐልፉ ኸለዉ ንዮሴፍ ኣልዒሎም ካብ ጕድጓድ ኣውጽእዎ እሞ ንዮሴፍ ንዕስራ ሲቃል ብሩር ኣብ እስማዔላውያን ሸጥዎ ንሳቶም ከኣ ንዮሴፍ ናብ ግብጺ ወሰድዎ  ሮቤል ድማ ናብቲ ጕድጓድ ተመልሰ እንሆ ኸኣ ዮሴፍ ኣብቲ ጉድጓድ ኣይነበረን ሽዑ ኽዳኑ ቐደደ  ናብ ኣሕዋቱ ተመሊሱ ድማ እቲ ቘልዓ የሎን ኣነ ደኣ ናበይ ክኸይድ እየ በለ  ቀምሽ ዮሴፍ ወሲዶም ከኣ ወጠጦ ሐሪዶም ነቲ ቀምሽ ኣብ ደም ጠለቕዎ  ነቲ ወለል ዚብል ቀምሽ ሰዲዶም ናብ ኣቦኦም ኣእተውዎ እዚ ረኺብና እሞ ቀምሽ ወድኻ እንተ ዀይኑ ወይ እንተ ዘይኰነ እስኪ ኣለልዮ ድማ በሉ  ኣለልይዎ ኸኣ እዚ ቐምሽ ወደይ እዩ ።
Religion,ሕሱም ኣራዊት በሊዕዎ ዮሴፍ ብርግጽ ተበሊዑ በለ  ያእቆብ ድማ ክዳኑ ቐዲዱ ኣብ ሕቝኡ ማቕ ተዐጥቀ ብዛዕባ ወዱ ብዙሕ መዓልቲ ሐዘነ  ኵሎም ኣወዳቱን ኵለን ኣዋልዱን ድማ ኬጸናንዕዎ ተንስኡ ንሱ ግና ምጽንናዕ ኣበየ ብሓዘን ናብ ወደይ ናብ ሽኦል ክወርድ እየ ድማ በለ ኣቦኡ ኸኣ በኸየሉ  እቶም ሚድያናውያን ድማ ናብ ግብጺ ናብ ጶጢፋር በዓል መዋእል ፈርኦን ሓለቓ ዘብዔኛታት ሸጥዎ ምዕራፍ   በቲ ወርሓት እቲ ኸኣ ዀነ ይሁዳ ኻብ ኣሕዋቱ ወሪዱ ናብ ሒራ ዝስሙ ኣዱላዊ ሰብኣይ ኣተወ  ይሁዳ ኣብኡ ጓል ሱዓ ዝስሙ ከነኣናዊ ሰብኣይ ረኣየ ወሲዱ ኸኣ ኣተዋ   ንሳ ጠነሰት ወዲውን ወለደት ስሙ ድማ ዔር ኣውጽኣትሉ   ደጊማ ኸኣ ጠነሰት ወዲውን ወለደት ስሙ ድማ ኦናን ኣውጽኣትሉ  ከም ብሓድሽ ከኣ ደጊማ ወዲ ወለደት ስሙውን ሼላ ኣውጽኣትሉ ንእኡ ኽትወልድ ከላ ይሁዳ ኣብ ከዚብ ነበረ  ይሁዳ ድማ ንዔር በዅሪ ወዱ ታማር ዝስማ ሰበይቲ ኣምጽኣሉ  ዔር ዘፍጥረት ምዕራፍ  በዅሪ ይሁዳ ግና ኣብ ቅድሚ እግዚኣብሄር ክፉእ ነበረ እግዚኣብሄር ከኣ ቀተሎ  ሽዑ ይሁዳ ንኦናን ናብ ሰበይቲ ሓውካ እቶ እሞ ውረሳ ንሓውካ ድማ ዘርኢ ኣቝም በሎ  ኦናን ግና እቲ ዘርኢ ።
Religion,ንእኡ ኸም ዘይከውን ፈለጠ ኰነ ኸኣ ናብ ሰበይቲ ሓዉ ምስ ዚአቱ ንሓዉ ዘርኢ ምእንቲ ኸይህብ ኢሉ ናብ ምድሪ ኸዐዎ  እቲ ዝገበሮ ኣብ ቅድሚ እግዚኣብሄር ክፉእ ኰነ እሞ ንእኡ ድማ ቀተሎ  ሽዑ ይሁዳ ንሱ ድማ ከም ኣሕዋቱ ኸይመውት ኢሉ ንታማር ሰበይቲ ወዱ ወደይ ሼላ ኽሳዕ ዚዐቢ ኺዲ ኣብ እንዳ ኣቦኺ መበለት ኴንኪ ተቐመጢ በላ ታማር ድማ ኸይዳ ኣብ እንዳ ኣቦኣ ተቐመጠት  ድሕሪ ብዙሕ መዓልቲ ድማ ጓል ሹዓ ሰበይቲ ይሁዳ ሞተት ይሁዳ ምስ ተጸናንዔ ንሱ ምስ ሒራ ኣዱላማዊ ፈታዊኡ ናብቶም ኣባጊዑ ዚቘርጹ ናብ ቲምናት ደየበ  ንታማር ድማ እንሆ ሓሙኺ ኣባጊዑ ኪቘርጽ ናብ ቲምናት ይድይብ ኣሎ ኢሎም ነገርዋ  ንሳ ኸኣ ሼላ ዓብዪ ኽንሱ ሰበይቱ ኽትከውን ከምዘይተዋህበት ረኣየት እሞ ክዳን ምብልውናኣ ኣንቢራ መጐልበቢ ተጐልቢባ ኣብ ጥቓ መገዲ ቲምናት ኣብ ዘላ ደገ ዔናይም ተቐመጠት  ይሁዳ ምስ ረአያ ገጻ ሸፊና ነበረት እሞ ኣመንዝራ መሰለቶ   ንሱ ኸኣ ሰበይቲ ወዱ ምዃና ኣይፈለጠን እሞ ኣብቲ ጥቓ መገዲ ናብኣ ኣግሊሱ በጃኺ ናባኺ ኽኣቱ ሕደግኒ በላ ንሳ ድማ ናባይ ክትኣቱስ እንታይ እሞ ትህበኒ በለቶ  ኣነ ኻብ መጓሰይ ጥቦት ማሕስእ እሰደልኪ በላ ንሳ ኸኣ ክሳዕ እትሰደለይከ ታሕዚዶ ትህበኒ ኢኻ በለቶ  ንሱ ኸኣ እንታይ ታሕዙ እሞ ኽህበኪ በለ ቀለቤትካን ማዕተብካን እዛ ኣብ ኢድካ ዘላ በትርኻን በለት ሀባ እሞ አተዋ ኽኣ ንሳውን ካብኡ ጠነሰት  ተንሲኣ ኸኣ ከደት መጐልበቢኣ ኣንቢራ ድማ።
Religion,ክዳን ምብልውናኣ ተኸድነት  ይሁዳ እቲ ታሕዚ ኻብ ኢድ እታ ሰበይቲ ኽወስድ ብኢድ እቲ ኣዱላማዊ ፈታዊኡ ጥቦት ማሕስእ ሰደደላ ንሱ ግና ኣይረኸባን  ነቶም ሰብ እታ ቦታ እቲኣ እታ ኣብ ኤናይም ኣብ መገዲ ተቐሚጣ ዝነበረት ኣመንዝራ ኣበይ እያ ዘላ ኢሉ ሐተተ ኣብዚ ኣመንዝራ ኣይነበረትን በሉ  ናብ ይሁዳ ተመልሊሱ ድማ ኣይረኸብክዋን እቶም ሰብ እታ ቦታ እቲኣ ኸኣ ኣብዝስ ኣመንዝራ ኣይነበረትን ኢሎም በሎ  ይሁዳ ድማ እንሆ እዚ ጥቦትዚ ሰዲደ ንስኻ ኸኣ ኣይረኸብካያን እሞ መላገጺ ኸይንኸውንሲ ትውሰዶ በለ  ኰነ ድማ ድሕሪ ሰለስተ ወርሒ ኣቢሉ ንይሁዳ ታማር ሰበይቲ ወድኻ ዘምያ እንሆ ኸኣ ብዝሙት ጠኒሳ አላ ኢሎም ነገርዎ ይሁዳ ድማ ኣውጽእዋ እሞ ትንደድ በለ  ምስ ኣውጽእዋ ድማ ናብ ሓሙኣ ኣነ ኻብ በዓል እዚ እየ ጠኒሰ ዘሎኹኢላ ሰደደት እዚ ቐለቤት እዚ እዚ መዓትብ እዚ እዛ በትሪ እዚኣንሲ ናይ መን ከም ዝዀና እስኪ ኣለሊ በጃኻ ድማ በለት  ይሁዳ ኸኣ ኣለልይዎ ንወደይ ሼላ ካብ ዘይሀብክዋስ ካባይ ንሳ ትቐንዕ በለ ድሕርቲ ግና ኣይፈለጣን  ኰነ ኸኣ ብጊዜ ሕርሳ እንሆ ኣብ ማሕጸና ማንታ ነበረ  ኰነ ድማ ።
Religion,ክትወልድ ከላ እቲ ሓደ ኢዱ ኣውጽኤ እታ መሕረሲት ከኣ እዚ ቕድም ወጸ ኢላ ቀይሕ ፈትሊ ወሲዳ ኣብ ኢዱ ኣሰረትሉ  ኰነ ድማ ንሱ ኢዱ ምስ መለሰ እንሆ ሓዉ ወጸ ንሳ ኸኣ ከመይ ሰንጢቕካ ባዕልኻ ወጻእካ በለት ስሙ ድማ ፋሬስ ተባህለ  ብድሕሪኡ ኸኣ እቲ ኣብ ኢዱ ቐይሕ ፈትሊ ዝነበሮ ሓዉ ወጸ ስሙ ድማ ዘራሕ ተባህለ ምዕራፍ   ንዮሴፍ ከኣ ናብ ግብጺ ኣውረድዎ ጶጢፋር በዓል መዋእል ፈርኦን ሓለቓ ዘብዔኛታት ዝነበረ ግብጻዊ ሰብኣይ ድማ ካብ ኢድ እቶም ናብኡ ዘውረድዎ እስማኤላውያን ተሻየጦ  እግዚኣብሄር ምስ ዮሴፍ ነበረ እሞ ንሱ ዕዮኡ ዝቐንዓሉ ሰብኣይ ኰነ ኣብ ቤት እቲ ግብጻዊ ጐይታኡ ድማ ነበረ   ዘፍጥረት ምዕራፍ  ጐይታኡ ኸኣ እግዚኣብሄር ምስኡ ኸም ዘሎን ንሱ ዝገበሮ ዅሉ ድማ እግዚኣብሄር ኣብ ኢዱ ኸም ዜቕንዓሉን ረኣየ ።
Religion,ዮሴፍ ከኣ ኣብ ቅድሚኡ ሞገስ ረኸበ የገልግሎውን ነበረ ኣዛዝ ቤቱ ገበሮ ዘለዎ ዅሉ ኸኣ ኣብ ኢዱ ሀቦ  ኰነ ኸኣ ኣብ ቤቱን ኣብ ኵሉ ጥሪቱን ካብ ዝሾሞ ጊዜ ጀሚሩ እግዚኣብሄር ምእንቲ ዮሴፍ ኢሉ ንቤት እቲ ግብጻዊ ባረኻ ኣብ ቤትን ኣብ መሮርን ኣብ ዝነበረ ዅሉ ጥሪቱ በረኸት እግዚኣብሄር ነበረ  ዘለዎ ዅሉ ኣብ ኢድ ዮሴፍ ኣሕሊፉ ሀቦ ዘለዎ ዘበለ ድማ ብዘይ እታ ዝበልዓ እንጌራ ገለኳ ኣይፈለጠን ዮሴፍ ከኣ መልክዔኛ ትርኢቱ ድማ ጽቡቕ ነበረ  ድሕርዚ ነገርዚ ኸኣ ዀነ ንዮሴፍ ሰበይቲ ጐይታኡ ዓይና ኣውደቐትሉ እሞ ምሳይ ደቅስ በለቶ  ንሱ ድማ እናአበየ ንሰበይቲ ጐይታኡ እንሆ ጐይታይ ኣብ ቤቱ ምሳይ እንታይ ከም ዘሎ ኣይፈልጥን እዩ ዘለዎ ዅሉ ድማ ኣብ ኢደይ ሂቡኒ እዩ ።
Religion,ኣብዛ ቤት እዚኣ ኻባይ ዚስልጥን የልቦን ሰበይቱ ኢኺ እሞ ብጀካኽስ ገለኳ ኣይከልኣንን ከመይ ገይረኸ እዚ ዓብዪ ኽፍኣትን ኣብ ቅድሚ ኣምላኽ ከኣ ሓጢኣትን ክገብር እኽእል በላ  ኰነ ድማ መዓልቲ ንመዓልቲ ንዮሴፍ እናተዛረበቶ ኽንሳ ንሱ ምስኣ ኺድቅስ ወይስ ምስኣ ኽነብር ኣይሰምዓን  ኰነ ኸኣ ሓንቲ መዓልቲ ዕዮኡ ኺገብር ናብ ቤት አተወ ኣብኣ ኣብታ ቤት ድማ ካብ ሰብ ቤት ገለ ሰብ ኣይነበረን  ብኽዳኑ ቀጥ ኣቢላ ሒዛ ድማ ምሳይ ደቅስ በለቶ ንሱ ግና ክዳኑ ኣብ ኢዳ ሐደገላ ሀዲሙ ኸኣ ንግዳም ወጸ  ንሳ ድማ ክዳኑ ኣብ ኢዳ ኸም ዝሐደገን ንግዳም ከኣ ከም ዝሀደመን ምስ ረኣየት  ንስድራ ቤታ ጸዊዓ ርአዩ ኪሰሓቐልናስ እብራዊ ሰብኣይ ኣእትዩልና ንሱ ምሳይ ኪድቅስ ናባይ ኣተወ ።
Religion,ኣነ ኸኣ ዓው ኢለ ኣእዌኹ  ኰነ ድማ ቃለይ ዓው ኣቢለ ኸም ዘእዌኹ ምስ ስምዔ ክዳኑ ሐዲጉለይ ሀዲሙ ንግዳም ወጸ ኢላ ተዛረበቶም  ነቲ ኽዳኑ ድማ ጐይታኡ ናብ ቤቱ ኽሳዕ ዚመጽእ ምስኣ ኣንበረቶ  ከምዚ ኢላ ኸኣ እዚ ነገርዚ ነገረቶ እቲ ዘምጻእካልና እብራዊ ባርያ ኺሰሓቐለይ ናባይ አተወ  ኰነ ድማ ቃለይ ዓው ኣቢለ ምስ ኣእዌኹ ክዳኑ ሐዲጉለይ ንግዳም ሀደመ  ኰነ ኸኣ ጐይታኡ እታ ሰበይቱ ባርያኻ ኸምዚ ነገርዚ ገበረኒ ኢላ ዝነገረቶ ዘረባ ሰምዔ ኵራኡ ነደደ   ጐይታ ዮሴፍ ድማ ወሲዱ ናብታ ቤት ማእሰርቲ እቶም እሱራት ንጉስ ዚእሰሩላ ቦታ ኣእተዎ ኣብኣ ኸኣ ኣብ ቤት ማእሰርቲ ነበረ  እግዚኣብሄር ግና ምስ ዮሴፍ ነበረ ምሕረት ድማ ገበረሉ ።
Religion,ኣብ ቅድሚ እቲ ሓለቓ ቤት ማእሰርቲ ኸኣ ሞገስ ሀቦ  እቲ ሓለቓ ቤት ማእሰርቲ ድማ ኣብ ቤት ማእሰርቲ ንዝነበሩ ዅሎም እሱራት ኣብ ኢድ ዮሴፍ ኣሕሊፉ ሀቦ ኣብኡ ዝገበሮ ዘበለ ዅሉ ገባሪኡ ንሱ ነበረ  እግዚኣብሄር ምስኡ ስለ ዝነበረ እቲ ሓለቓ ቤት ማእሰርቲ በቲ ኣብ ኢዱ ዝነበረ ብገለኳ ኣይሐልን ነበረ ዝገበሮ ዅሉ ድማ እግዚኣብሄር የቕንዓሉ ነበረ ምዕራፍ   ድሕርዚ ነገርዚ ኸኣ ዀነ ናይ ንጉስ ግብጺ ኣሰላፍ ሜሱን ሰንካት እንጌራኡን ንጐይታኦም ንጉስ ግብጺ በደሉ  ፈርኦን ድማ ብኽልቲኦም መኳንንቱ ሓለቓ ኣሰለፍቲ ሜስን ሓለቓ ስንከትቲ እንጌራን ተቘጥዔ   ናብ ቤት ሓለቓ ዘብዔኛታት ኪሕለዉ ናብታ ዮሴፍ ተኣሲሩላ ዝነበረ ቦታ ናብ ቤት ማእሰርቲ ኣእተዎም ።
Religion,እቲ ሓለቓ ዘብዔኛታት ከኣ ንዮሴፍ ምስኦም ኪኸውን አዘዞ ንሱ ድማ ኣገልገሎም ኣብኡ ኸኣ ሓያሎ መዓልቲ ተሐለዉ   እቶም ኣብ ቤት ማእሰርቲ ተኣሲሮም ዝነበሩ ኣሰላፍ ሜሱን ሰንካት እንጌራኡን ንንጉስ ግብጺ ኽልቲኦም ብሓንቲ ለይቲ በበይኑ ዝምፍታሑ ሔሕልሞም ሐለሙ  ዮሴፍ ንግሆ ናባታቶም አትዩ እነዉለ ጕህዮም ረአዮም  ሽዑ ነቶም ኣብ ቤት  ይታኡ ምስኡ ዚሕለዉ ዝነበሩ መኳንንቲ ፈርኦን እንታይ ኴንኩም ኢኹም ሎሚ ገጽኩም ጸሊምኩም ዘሎኹም ኢሉ ሐተቶም  ሕልሚ ሐሊምና እሞ ዚፈትሖ ድማ የልቦን በልዎ ዮሴፍ ድማ እቲ ምፍታሕ ናይ እግዚኣብሄርዶ ኣይኰነን እስኪ ሕልሙኸ ንገሩኒ በሎም።
Religion,እቲ ሓለቓ ኣሰለፍቲ ሜስ ከኣ ሕልሙ ንዮሴፍ እንሆ ብሕልመይ ኣብ ቅድመይ ኦም ወይኒ ርኤኹ  ኣብታ ኦም ወይኒ ድማ ሰለስተ ጨነፍር ነበረ ኪጥጥዕ ከሎ ኸኣ ዐምበበ እቲ ዘለላኡ ድማ ብሱል ዘቢብ ሀበ  ጽዋእ ፈርኦን ድማ ኣብ ኢደይ ነበረት ነቲ ዘቢብ ወሲደ ኸኣ ናብ ጽዋእ ፈርኦን ጸመቝክዎ እታ ጽዋእ ድማ ንፈርኦን ኣብ ኢዱ ሀብክዎ  ዮሴፍ ከኣ በሎ ምፍታሑ እዚ እዩ እቲ ሰለስተ ጨንፈር ሰለስተ መዓልቲ እዩ   ድሕሪ ሰለስተ መዓልቲ ፈርኦን ንርእስኻ ኽብ ኬብል ናብ ሽመት ቀደምካውን ኪመልሰካ እዩ ከምቲ ናይ ቀደም ኣሰላፊኡ ኸሎኻ ዝነበረ ስርዓት ከኣ ጽዋእ ፈርኦን ኣብ ኢዱ ኽትህቦ ኢኻ  ምስ ዚቐንዓካ ድማ ዘክረኒ በጃኻ ምሕረት ግበረለይ ንፈርኦን ከኣ ንገረለይ እሞ ካብዛ ቤት እዚኣ ኣውጽኣኒ  ኣነ ኻብ ምድሪ እብራውያን ብስርቂ እተጨዌኹ እየ እሞ ኣብዚ ቤት ማእሰርቲ ዜእቱ ድማ ገለኳ ኣይገበርኩን  እቲ ሓለቓ ሰንከትቲ እንጌራ ኸኣ ጽቡቕ ከም ዝፈትሔ ምስ ረኣየ ንዮሴፍ ኣነ ድማ ብሕልመይ እንሆ ሰለስተ መሶብ ጻዕዳ እንጌራ ኣብ ርእሰይ ነበረ  ኣብቲ ላዕላይ መሶብ ከኣ ካብ ኵሉ ዓይነት ብልዒ ፈርኦን ግቡር እንጌራ ነበረ ካብቲ ኣብ ርእሰይ ዘሎ መሶብ ድማ ኣዕዋፍ ካብኡ ይበልዓ ነበራ በሎ  ዮሴፍ ከኣ ምፍታሑ እዚ እዩ እቲ ሰለስተ መሶብ ሰለስተ መዓልቲ እዩ  ድሕሪ ሰለስተ መዓልቲ ፈርኦን ርእስኻ ካባኻ ኪወስድ ኣብ ዕጨይቲ ድማ ኪሰቕለካ እዩ።
